death_AK,deathConfirmed_AK,deathProbable_AK,death_AL,deathConfirmed_AL,deathProbable_AL,death_AR,deathConfirmed_AR,deathProbable_AR,death_AZ,deathConfirmed_AZ,deathProbable_AZ,death_CA,deathConfirmed_CA,deathProbable_CA,death_CO,deathConfirmed_CO,deathProbable_CO,death_CT,deathConfirmed_CT,deathProbable_CT,death_DC,deathConfirmed_DC,deathProbable_DC,death_DE,deathConfirmed_DE,deathProbable_DE,death_FL,deathConfirmed_FL,deathProbable_FL,death_GA,deathConfirmed_GA,deathProbable_GA,death_HI,deathConfirmed_HI,deathProbable_HI,death_IA,deathConfirmed_IA,deathProbable_IA,death_ID,deathConfirmed_ID,deathProbable_ID,death_IL,deathConfirmed_IL,deathProbable_IL,death_IN,deathConfirmed_IN,deathProbable_IN,death_KS,deathConfirmed_KS,deathProbable_KS,death_KY,deathConfirmed_KY,deathProbable_KY,death_LA,deathConfirmed_LA,deathProbable_LA,death_MA,deathConfirmed_MA,deathProbable_MA,death_MD,deathConfirmed_MD,deathProbable_MD,death_ME,deathConfirmed_ME,deathProbable_ME,death_MI,deathConfirmed_MI,deathProbable_MI,death_MN,deathConfirmed_MN,deathProbable_MN,death_MO,deathConfirmed_MO,deathProbable_MO,death_MS,deathConfirmed_MS,deathProbable_MS,death_MT,deathConfirmed_MT,deathProbable_MT,death_NC,deathConfirmed_NC,deathProbable_NC,death_ND,deathConfirmed_ND,deathProbable_ND,death_NE,deathConfirmed_NE,deathProbable_NE,death_NH,deathConfirmed_NH,deathProbable_NH,death_NJ,deathConfirmed_NJ,deathProbable_NJ,death_NM,deathConfirmed_NM,deathProbable_NM,death_NV,deathConfirmed_NV,deathProbable_NV,death_NY,deathConfirmed_NY,deathProbable_NY,death_OH,deathConfirmed_OH,deathProbable_OH,death_OK,deathConfirmed_OK,deathProbable_OK,death_OR,deathConfirmed_OR,deathProbable_OR,death_PA,deathConfirmed_PA,deathProbable_PA,death_RI,deathConfirmed_RI,deathProbable_RI,death_SC,deathConfirmed_SC,deathProbable_SC,death_SD,deathConfirmed_SD,deathProbable_SD,death_TN,deathConfirmed_TN,deathProbable_TN,death_TX,deathConfirmed_TX,deathProbable_TX,death_UT,deathConfirmed_UT,deathProbable_UT,death_VA,deathConfirmed_VA,deathProbable_VA,death_VT,deathConfirmed_VT,deathProbable_VT,death_WA,deathConfirmed_WA,deathProbable_WA,death_WI,deathConfirmed_WI,deathProbable_WI,death_WV,deathConfirmed_WV,deathProbable_WV,death_WY,deathConfirmed_WY,deathProbable_WY,date
101,101,0,3451,3148,303,2321,2125,196,6427,5961,466,18557,18557,0,2355,2355,0,4828,3878,950,669,669,0,746,655,91,18110,18110,0,9142,8591,551,224,224,0,2133,2133,0,835,769,66,11795,11304,491,5206,4952,254,1410,1410,0,1762,1720,42,6233,5985,248,10469,10238,231,4398,4245,153,173,172,1,8774,8377,397,3146,3093,53,3537,3537,0,3642,3215,427,567,567,0,4979,4854,125,673,667,6,854,854,0,507,507,0,16712,14900,1812,1325,1325,0,1982,1982,0,33696,26292,7404,5955,5578,377,1603,1603,0,812,812,0,9689,9689,0,1294,1294,0,4231,3949,282,741,741,0,4202,3872,330,20296,20296,0,773,773,0,3912,3605,307,62,62,,2603,2603,0,3091,2954,137,639,609,30,176,176,0,11/20/2020
101,101,0,3419,3123,296,2297,2105,192,6384,5919,465,18466,18466,0,2350,2350,0,4805,3862,943,667,667,0,742,652,90,18030,18030,0,9102,8569,533,223,223,0,2106,2106,0,812,746,66,11648,11178,470,5143,4889,254,1326,1326,0,1742,1701,41,6199,5951,248,10435,10204,231,4372,4220,152,171,170,1,8717,8324,393,3082,3029,53,3507,3507,0,3619,3195,424,561,561,0,4936,4814,122,656,650,6,826,826,0,506,506,0,16689,14877,1812,1302,1302,0,1953,1953,0,33648,26257,7391,5890,5522,368,1588,1588,0,808,808,0,9581,9581,0,1288,1288,0,4201,3924,277,705,705,0,4128,3810,318,20113,20113,0,756,756,0,3896,3594,302,61,61,0,2592,2592,0,3010,2876,134,623,594,29,176,176,0,11/19/2020
100,100,0,3347,3073,274,2275,2085,190,6365,5902,463,18360,18360,0,2324,2324,0,4784,3849,935,665,665,0,742,652,90,17949,17949,0,9065,8536,529,223,223,0,2066,2066,0,798,733,65,11468,11014,454,5084,4830,254,1326,1326,0,1712,1674,38,6184,5939,245,10407,10177,230,4351,4201,150,170,169,1,8573,8190,383,3014,2961,53,3477,3477,0,3601,3180,421,561,561,0,4898,4780,118,642,636,6,816,816,0,504,504,0,16655,14843,1812,1290,1290,0,1947,1947,0,33607,26225,7382,5827,5462,365,1570,1570,0,788,788,0,9465,9465,0,1284,1284,0,4182,3906,276,674,674,0,4048,3749,299,19883,19883,0,740,740,0,3860,3569,291,60,60,0,2571,2571,0,2925,2793,132,612,585,27,155,155,0,11/18/2020
100,100,0,3301,3040,261,2245,2057,188,6312,5855,457,18299,18299,0,2299,2299,0,4771,3839,932,660,660,0,739,649,90,17861,17861,0,9008,8496,512,222,222,0,2027,2027,0,763,703,60,11317,10875,442,5025,4770,255,1266,1266,0,1697,1659,38,6156,5916,240,10360,10130,230,4335,4186,149,166,165,1,8511,8128,383,2951,2898,53,3453,3453,0,3581,3168,413,543,543,0,4852,4738,114,621,615,6,797,797,0,502,502,0,16618,14817,1801,1264,1264,0,1944,1944,0,33576,26189,7387,5772,5412,360,1544,1544,0,778,778,0,9355,9355,0,1278,1278,0,4156,3884,272,644,644,0,3995,3705,290,19696,19696,0,732,732,0,3835,3557,278,59,59,0,2548,2548,0,2867,2741,126,598,571,27,155,155,0,11/17/2020
98,98,0,3249,3001,248,2225,2038,187,6302,5846,456,18263,18263,0,2276,2276,0,4759,3827,932,660,660,0,736,646,90,17775,17775,0,8967,8471,496,222,222,0,1991,1991,0,759,700,59,11204,10779,425,4936,4686,250,1266,1266,0,1664,1627,37,6139,5902,237,10340,10110,230,4309,4160,149,165,164,1,8431,8049,382,2926,2873,53,3386,3386,0,3545,3138,407,522,522,0,4814,4704,110,595,589,6,779,779,0,500,500,0,16580,14779,1801,1236,1236,0,1917,1917,0,33540,26159,7381,5742,5387,355,1538,1538,0,765,765,0,9325,9325,0,1270,1270,0,4143,3873,270,644,644,0,3923,3645,278,19579,19579,0,723,723,0,3806,3533,273,59,59,0,2519,2519,0,2764,2649,115,585,562,23,144,144,0,11/16/2020
98,98,0,3248,3000,248,2183,2000,183,6302,5846,456,18253,18253,0,2234,2234,0,4737,3807,930,660,660,0,736,646,90,17734,17734,0,8957,8462,495,222,222,0,1985,1985,0,759,700,59,11162,10742,420,4910,4660,250,1256,1256,0,1661,1624,37,6132,5895,237,10329,10098,231,4302,4153,149,165,164,1,8376,7994,382,2914,2861,53,3374,3374,0,3543,3137,406,520,520,0,4806,4696,110,570,564,6,779,779,0,499,499,0,16566,14765,1801,1215,1215,0,1909,1909,0,33508,26133,7375,5722,5373,349,1528,1528,0,761,761,0,9312,9312,0,1265,1265,0,4112,3846,266,644,644,0,3893,3620,273,19559,19559,0,718,718,0,3800,3527,273,59,59,0,2519,2519,0,2751,2637,114,582,560,22,144,144,0,11/15/2020
98,98,0,3246,2998,248,2148,1968,180,6300,5845,455,18218,18218,0,2234,2234,0,4737,3807,930,658,658,0,736,646,90,17704,17704,0,8956,8462,494,222,222,0,1972,1972,0,752,695,57,11088,10670,418,4888,4638,250,1256,1256,0,1658,1621,37,6121,5885,236,10293,10065,228,4293,4144,149,163,162,1,8376,7994,382,2889,2836,53,3373,3373,0,3540,3134,406,514,514,0,4756,4651,105,570,564,6,775,775,0,499,499,0,16548,14747,1801,1208,1208,0,1908,1908,0,33477,26103,7374,5714,5367,347,1516,1516,0,759,759,0,9274,9274,0,1257,1257,0,4110,3844,266,621,621,0,3877,3604,273,19470,19470,0,710,710,0,3799,3526,273,59,59,0,2519,2519,0,2739,2625,114,574,554,20,144,144,0,11/14/2020
96,96,0,3231,2989,242,2148,1968,180,6257,5806,451,18137,18137,0,2234,2234,0,4737,3807,930,657,657,0,734,644,90,17659,17659,0,8905,8418,487,222,222,0,1948,1948,0,749,692,57,10891,10504,387,4863,4613,250,1256,1256,0,1647,1611,36,6121,5885,236,10265,10038,227,4273,4124,149,162,161,1,8308,7929,379,2855,2802,53,3359,3359,0,3519,3122,397,477,477,0,4720,4619,101,570,564,6,756,756,0,498,498,0,16522,14721,1801,1198,1198,0,1893,1893,0,33452,26079,7373,5700,5354,346,1493,1493,0,753,753,0,9224,9224,0,1254,1254,0,4101,3835,266,568,568,0,3852,3583,269,19320,19320,0,701,701,0,3785,3513,272,59,59,0,2507,2507,0,2683,2573,110,565,545,20,127,127,0,11/13/2020
96,96,0,3213,2970,243,2144,1964,180,6240,5793,447,18108,18108,0,2234,2234,0,4726,3798,928,657,657,0,732,642,90,17585,17585,0,8881,8403,478,222,222,0,1930,1930,0,733,676,57,10846,10477,369,4813,4563,250,1215,1215,0,1622,1589,33,6097,5863,234,10242,10015,227,4261,4112,149,159,158,1,8185,7811,374,2809,2756,53,3339,3339,0,3514,3118,396,472,472,0,4706,4606,100,553,547,6,731,731,0,495,495,0,16495,14694,1801,1176,1176,0,1880,1880,0,33424,26055,7369,5658,5316,342,1481,1481,0,746,746,0,9194,9194,0,1250,1250,0,4084,3817,267,567,567,0,3788,3531,257,19147,19147,0,687,687,0,3758,3490,268,59,59,0,2482,2482,0,2621,2515,106,555,535,20,127,127,0,11/12/2020
96,96,0,3201,2958,243,2126,1947,179,6228,5786,442,18070,18070,0,2201,2201,0,4716,3791,925,657,657,0,724,637,87,17512,17512,0,8806,8333,473,222,222,0,1899,1899,0,714,660,54,10798,10434,364,4762,4512,250,1215,1215,0,1604,1574,30,6058,5829,229,10222,9994,228,4249,4100,149,158,157,1,8136,7766,370,2773,2720,53,3323,3323,0,3497,3108,389,472,472,0,4698,4598,100,519,514,5,730,730,0,492,492,0,16476,14676,1800,1158,1158,0,1877,1877,0,33398,26026,7372,5623,5285,338,1470,1470,0,742,742,0,9145,9145,0,1243,1243,0,4076,3809,267,567,567,0,3761,3514,247,19004,19004,0,678,678,0,3741,3474,267,59,59,0,2482,2482,0,2554,2457,97,553,532,21,127,127,0,11/11/2020
92,92,0,3120,2890,230,2112,1934,178,6192,5757,435,18001,18001,0,2201,2201,0,4707,3785,922,657,657,0,722,635,87,17460,17460,0,8730,8264,466,221,221,0,1874,1874,0,698,646,52,10645,10289,356,4731,4481,250,1181,1181,0,1590,1562,28,6058,5829,229,10184,9957,227,4233,4084,149,156,155,1,8094,7724,370,2721,2668,53,3299,3299,0,3480,3095,385,462,462,0,4660,4562,98,497,492,5,710,710,0,489,489,0,16461,14661,1800,1144,1144,0,1859,1859,0,33373,26005,7368,5547,5212,335,1451,1451,0,737,737,0,9086,9086,0,1237,1237,0,4062,3795,267,540,540,0,3672,3440,232,18863,18863,0,672,672,0,3726,3460,266,59,59,0,2460,2460,0,2482,2395,87,546,525,21,127,127,0,11/10/2020
84,84,0,3084,2865,219,2108,1930,178,6164,5745,419,17977,17977,0,2179,2179,0,4698,3779,919,655,655,0,719,632,87,17391,17391,0,8677,8223,454,221,221,0,1849,1849,0,686,636,50,10563,10210,353,4664,4418,246,1181,1181,0,1576,1549,27,6048,5819,229,10163,9936,227,4221,4072,149,153,152,1,8008,7640,368,2698,2645,53,3153,3153,0,3443,3072,371,457,457,0,4615,4521,94,497,492,5,703,703,0,489,489,0,16440,14640,1800,1130,1130,0,1852,1852,0,33343,25973,7370,5524,5193,331,1444,1444,0,734,734,0,9024,9024,0,1233,1233,0,4041,3778,263,537,537,0,3610,3388,222,18769,18769,0,661,661,0,3713,3447,266,59,59,0,2439,2439,0,2410,2329,81,530,513,17,114,114,0,11/9/2020
84,84,0,3084,2865,219,2085,1907,178,6164,5745,419,17963,17963,0,2168,2168,0,4671,3757,914,654,654,0,718,631,87,17333,17333,0,8648,8194,454,220,220,0,1842,1842,0,683,633,50,10538,10196,342,4629,4383,246,1166,1166,0,1565,1538,27,6036,5807,229,10149,9923,226,4212,4063,149,152,151,1,7945,7578,367,2679,2626,53,3153,3153,0,3443,3072,371,456,456,0,4607,4513,94,480,475,5,703,703,0,489,489,0,16429,14629,1800,1118,1118,0,1851,1851,0,33314,25947,7367,5517,5186,331,1438,1438,0,730,730,0,9020,9020,0,1232,1232,0,4036,3776,260,536,536,0,3595,3375,220,18743,18743,0,659,659,0,3707,3441,266,59,59,0,2439,2439,0,2392,2312,80,502,490,12,114,114,0,11/8/2020
84,84,0,3082,2864,218,2068,1890,178,6147,5730,417,17939,17939,0,2168,2168,0,4671,3757,914,654,654,0,716,629,87,17311,17311,0,8647,8193,454,219,219,0,1829,1829,0,679,630,49,10488,10154,334,4592,4348,244,1166,1166,0,1561,1534,27,6016,5787,229,10129,9903,226,4201,4052,149,152,151,1,7945,7578,367,2650,2597,53,3150,3150,0,3433,3070,363,445,445,0,4605,4511,94,480,475,5,701,701,0,489,489,0,16425,14625,1800,1104,1104,0,1850,1850,0,33287,25928,7359,5506,5177,329,1429,1429,0,729,729,0,9015,9015,0,1231,1231,0,4015,3756,259,523,523,0,3590,3370,220,18700,18700,0,658,658,0,3704,3439,265,59,59,0,2439,2439,0,2381,2301,80,502,491,11,105,105,0,11/7/2020
84,84,0,3049,2839,210,2056,1878,178,6109,5714,395,17866,17866,0,2168,2168,0,4671,3757,914,652,652,0,716,629,87,17224,17224,0,8608,8156,452,219,219,0,1818,1818,0,671,622,49,10397,10079,318,4547,4306,241,1166,1166,0,1544,1520,24,6016,5787,229,10106,9880,226,4194,4046,148,150,149,1,7880,7513,367,2616,2563,53,3131,3131,0,3419,3063,356,419,419,0,4582,4489,93,480,475,5,674,674,0,488,488,0,16416,14616,1800,1088,1088,0,1845,1845,0,33267,25910,7357,5494,5165,329,1429,1429,0,716,716,0,8975,8975,0,1224,1224,0,4005,3748,257,510,510,0,3541,3324,217,18589,18589,0,649,649,0,3682,3432,250,58,58,0,2431,2431,0,2333,2256,77,487,478,9,105,105,0,11/6/2020
84,84,0,3026,2818,208,2037,1863,174,6087,5707,380,17815,17815,0,2158,2158,0,4656,3744,912,650,650,0,716,629,87,17170,17170,0,8578,8126,452,219,219,0,1802,1802,0,664,616,48,10313,10030,283,4511,4269,242,1087,1087,0,1534,1511,23,5995,5766,229,10085,9859,226,4182,4035,147,150,149,1,7833,7470,363,2583,2530,53,3106,3106,0,3405,3053,352,407,407,0,4548,4457,91,468,463,5,669,669,0,486,486,0,16403,14603,1800,1082,1082,0,1824,1824,0,33247,25892,7355,5461,5133,328,1413,1413,0,710,710,0,8937,8937,0,1222,1222,0,3992,3736,256,482,482,0,3509,3297,212,18453,18453,0,632,632,0,3688,3426,262,58,58,0,2416,2416,0,2269,2194,75,480,471,9,105,105,0,11/5/2020
84,84,0,3006,2799,207,2026,1854,172,6059,5701,358,17752,17752,0,2147,2147,0,4645,3736,909,647,647,0,712,625,87,17131,17131,0,8522,8072,450,219,219,0,1787,1787,0,647,600,47,10216,9933,283,4464,4224,240,1087,1087,0,1514,1491,23,5975,5746,229,10062,9836,226,4172,4025,147,150,149,1,7782,7419,363,2558,2505,53,3088,3088,0,3397,3045,352,404,404,0,4507,4418,89,454,449,5,660,660,0,484,484,0,16391,14591,1800,1059,1059,0,1814,1814,0,33222,25868,7354,5428,5102,326,1392,1392,0,705,705,0,8890,8890,0,1214,1214,0,3985,3728,257,460,460,0,3478,3270,208,18320,18320,0,625,625,0,3677,3416,261,58,58,0,2400,2400,0,2229,2156,73,472,464,8,105,105,0,11/4/2020
84,84,0,2987,2782,205,2003,1833,170,6020,5679,341,17686,17686,0,2134,2134,0,4627,3718,909,647,647,0,712,625,87,17099,17099,0,8479,8029,450,219,219,0,1763,1763,0,632,588,44,10161,9878,283,4439,4199,240,1046,1046,0,1503,1480,23,5951,5737,214,10035,9809,226,4162,4015,147,148,147,1,7761,7400,361,2531,2478,53,3064,3064,0,3384,3036,348,399,399,0,4457,4371,86,433,428,5,656,656,0,483,483,0,16375,14582,1793,1045,1045,0,1807,1807,0,33198,25853,7345,5373,5049,324,1375,1375,0,701,701,0,8855,8855,0,1212,1212,0,3968,3713,255,446,446,0,3454,3249,205,18194,18194,0,620,620,0,3666,3408,258,58,58,0,2378,2378,0,2171,2102,69,469,461,8,93,93,0,11/3/2020
84,84,0,2973,2767,206,1985,1817,168,5982,5664,318,17672,17672,0,2126,2126,0,4627,3718,909,647,647,0,710,623,87,17043,17043,0,7999,7567,432,219,219,0,1741,1741,0,630,586,44,10093,9810,283,4390,4150,240,1046,1046,0,1492,1470,22,5934,5720,214,10023,9797,226,4155,4007,148,148,147,1,7716,7357,359,2516,2463,53,3031,3031,0,3348,3010,338,386,386,0,4390,4313,77,417,412,5,654,654,0,483,483,0,16357,14564,1793,1036,1036,0,1784,1784,0,33187,25838,7349,5340,5026,314,1354,1354,0,692,692,0,8823,8823,0,1210,1210,0,3946,3697,249,438,438,0,3379,3186,193,18097,18097,0,614,614,0,3658,3402,256,58,58,0,2366,2366,0,2113,2050,63,458,453,5,87,87,0,11/2/2020
83,83,0,2973,2767,206,1925,1758,167,5981,5663,318,17667,17667,0,2105,2105,0,4616,3708,908,646,646,0,710,623,87,16997,16997,0,7981,7567,414,219,219,0,1717,1717,0,629,585,44,10075,9792,283,4364,4124,240,1029,1029,0,1489,1467,22,5926,5712,214,10013,9788,225,4152,4004,148,147,146,1,7699,7340,359,2508,2455,53,3026,3026,0,3348,3010,338,376,376,0,4383,4306,77,400,395,5,652,652,0,483,483,0,16354,14561,1793,1026,1026,0,1781,1781,0,33174,25824,7350,5303,4990,313,1345,1345,0,691,691,0,8817,8817,0,1207,1207,0,3936,3687,249,437,437,0,3353,3165,188,18077,18077,0,614,614,0,3655,3399,256,58,58,0,2366,2366,0,2110,2047,63,457,452,5,87,87,0,11/1/2020
82,82,0,2967,2761,206,1925,1758,167,5979,5664,315,17626,17626,0,2105,2105,0,4616,3708,908,646,646,0,708,621,87,16969,16969,0,7979,7583,396,216,216,0,1716,1716,0,626,582,44,10050,9757,283,4332,4096,236,1029,1029,0,1485,1463,22,5919,5705,214,9991,9766,225,4147,4000,147,147,146,1,7699,7340,359,2491,2438,53,3024,3024,0,3334,3002,332,375,375,0,4378,4301,77,400,395,5,646,646,0,483,483,0,16350,14557,1793,1018,1018,0,1777,1777,0,33152,25807,7345,5301,4988,313,1337,1337,0,689,689,0,8812,8812,0,1204,1204,0,3935,3686,249,425,425,0,3353,3165,188,18024,18024,0,604,604,0,3654,3398,256,58,58,0,2366,2366,0,2092,2031,61,457,452,5,87,87,0,10/31/2020
81,81,0,2932,2735,197,1900,1737,163,5934,5641,293,17571,17571,0,2105,2105,0,4616,3708,908,646,646,0,704,617,87,16927,16927,0,7955,7577,378,215,215,0,1706,1706,0,615,571,44,9994,9711,283,4286,4050,236,1029,1029,0,1476,1455,21,5919,5705,214,9975,9750,225,4137,3990,147,146,145,1,7665,7309,356,2473,2420,53,2925,2925,0,3328,2998,330,364,364,0,4332,4257,75,400,395,5,637,637,0,482,482,0,16339,14546,1793,1007,1007,0,1777,1777,0,33143,25804,7339,5291,4979,312,1326,1326,0,675,675,0,8784,8784,0,1201,1201,0,3896,3653,243,415,415,0,3341,3156,185,17934,17934,0,601,601,0,3643,3391,252,58,58,0,2359,2359,0,2029,1972,57,451,446,5,87,87,0,10/30/2020
77,77,0,2914,2718,196,1894,1732,162,5918,5626,292,17541,17541,0,2095,2095,0,4609,3702,907,645,645,0,689,608,81,16854,16854,0,7923,7563,360,213,213,0,1693,1693,0,599,555,44,9945,9675,270,4260,4024,236,1007,1007,0,1461,1440,21,5908,5694,214,9951,9727,224,4127,3980,147,146,145,1,7653,7298,355,2457,2404,53,2899,2899,0,3310,2985,325,337,337,0,4283,4210,73,382,377,5,628,628,0,482,482,0,16332,14539,1793,994,994,0,1769,1769,0,33128,25792,7336,5275,4963,312,1306,1306,0,673,673,0,8762,8762,0,1195,1195,0,3889,3645,244,403,403,0,3263,3087,176,17819,17819,0,598,598,0,3636,3384,252,58,58,0,2353,2353,0,2003,1948,55,443,438,5,87,87,0,10/29/2020
71,71,0,2911,2713,198,1875,1714,161,5905,5614,291,17475,17475,0,2094,2094,0,4604,3697,907,644,644,0,688,607,81,16775,16775,0,7876,7534,342,215,215,0,1682,1682,0,585,541,44,9889,9619,270,4227,3991,236,1007,1007,0,1442,1421,21,5890,5676,214,9924,9700,224,4115,3969,146,146,145,1,7606,7257,349,2426,2373,53,2870,2870,0,3302,2979,323,325,325,0,4245,4176,69,378,373,5,620,620,0,478,478,0,16324,14531,1793,991,991,0,1766,1766,0,33107,25773,7334,5256,4944,312,1286,1286,0,671,671,0,8718,8718,0,1192,1192,0,3876,3634,242,384,384,0,3241,3067,174,17700,17700,0,588,588,0,3616,3364,252,58,58,0,2337,2337,0,1943,1897,46,436,432,4,77,77,0,10/28/2020
70,70,0,2892,2699,193,1857,1696,161,5891,5601,290,17400,17400,0,2082,2082,0,4595,3687,908,644,644,0,686,605,81,16709,16709,0,7844,7520,324,212,212,0,1661,1661,0,580,536,44,9838,9568,270,4194,3958,236,976,976,0,1428,1408,20,5872,5666,206,9888,9664,224,4108,3962,146,146,145,1,7585,7239,346,2407,2354,53,2838,2838,0,3283,2964,319,305,305,0,4211,4144,67,366,361,5,603,603,0,475,475,0,16306,14517,1789,980,980,0,1756,1756,0,33092,25758,7334,5239,4927,312,1273,1273,0,664,664,0,8696,8696,0,1188,1188,0,3842,3602,240,375,375,0,3207,3037,170,17595,17595,0,578,578,0,3600,3350,250,58,58,0,2321,2321,0,1895,1852,43,432,428,4,77,77,0,10/27/2020
68,68,0,2866,2680,186,1833,1676,157,5875,5587,288,17357,17357,0,2082,2082,0,4589,3683,906,642,642,0,685,604,81,16652,16652,0,7827,7521,306,212,212,0,1648,1648,0,573,528,45,9792,9522,270,4143,3907,236,976,976,0,1410,1391,19,5854,5648,206,9881,9657,224,4099,3953,146,146,145,1,7552,7211,341,2392,2339,53,2810,2810,0,3263,2951,312,303,303,0,4170,4108,62,351,346,5,596,596,0,475,475,0,16292,14503,1789,976,976,0,1749,1749,0,33073,25742,7331,5217,4907,310,1251,1251,0,655,655,0,8673,8673,0,1184,1184,0,3823,3587,236,375,375,0,3163,2999,164,17514,17514,0,574,574,0,3581,3331,250,58,58,0,2296,2296,0,1824,1788,36,424,420,4,77,77,0,10/26/2020
68,68,0,2866,2680,186,1812,1655,157,5874,5586,288,17345,17345,0,2076,2076,0,4577,3674,903,642,642,0,681,600,81,16632,16632,0,7809,7521,288,212,212,0,1634,1634,0,572,527,45,9775,9505,270,4130,3894,236,975,975,0,1407,1388,19,5837,5631,206,9864,9640,224,4096,3950,146,146,145,1,7522,7182,340,2388,2335,53,2805,2805,0,3255,2944,311,297,297,0,4157,4097,60,345,340,5,595,595,0,473,473,0,16285,14496,1789,967,967,0,1748,1748,0,33059,25730,7329,5206,4896,310,1249,1249,0,653,653,0,8666,8666,0,1183,1183,0,3802,3567,235,375,375,0,3131,2971,160,17504,17504,0,572,572,0,3579,3329,250,58,58,0,2296,2296,0,1813,1778,35,423,419,4,68,68,0,10/25/2020
68,68,0,2866,2680,186,1797,1640,157,5869,5581,288,17311,17311,0,2076,2076,0,4577,3674,903,642,642,0,680,599,81,16620,16620,0,7808,7538,270,209,209,0,1631,1631,0,562,518,44,9751,9481,270,4118,3882,236,975,975,0,1404,1385,19,5820,5614,206,9839,9616,223,4091,3945,146,146,145,1,7522,7182,340,2369,2316,53,2801,2801,0,3255,2944,311,294,294,0,4144,4085,59,345,340,5,591,591,0,473,473,0,16281,14492,1789,965,965,0,1743,1743,0,33049,25718,7331,5206,4896,310,1245,1245,0,653,653,0,8654,8654,0,1183,1183,0,3793,3560,233,366,366,0,3100,2944,156,17456,17456,0,568,568,0,3578,3328,250,58,58,0,2296,2296,0,1803,1770,33,422,418,4,68,68,0,10/24/2020
68,68,0,2859,2674,185,1782,1626,156,5865,5578,287,17262,17262,0,2076,2076,0,4577,3674,903,642,642,0,678,597,81,16544,16544,0,7766,7514,252,206,206,0,1620,1620,0,553,509,44,9688,9418,270,4092,3858,234,975,975,0,1396,1378,18,5820,5614,206,9830,9608,222,4078,3932,146,146,145,1,7484,7147,337,2355,2302,53,2688,2688,0,3238,2932,306,282,282,0,4114,4058,56,345,340,5,587,587,0,471,471,0,16273,14484,1789,960,960,0,1738,1738,0,33038,25705,7333,5184,4874,310,1234,1234,0,649,649,0,8625,8625,0,1177,1177,0,3777,3545,232,356,356,0,3076,2923,153,17375,17375,0,567,567,0,3539,3293,246,58,58,0,2289,2289,0,1774,1745,29,422,418,4,68,68,0,10/23/2020
68,68,0,2843,2660,183,1772,1616,156,5859,5573,286,17189,17189,0,2070,2070,0,4569,3667,902,642,642,0,670,589,81,16470,16470,0,7729,7495,234,203,203,0,1601,1601,0,546,503,43,9647,9387,260,4065,3831,234,952,952,0,1380,1363,17,5799,5593,206,9810,9589,221,4070,3924,146,146,145,1,7464,7129,335,2342,2289,53,2657,2657,0,3231,2926,305,278,278,0,4082,4028,54,338,333,5,576,576,0,470,470,0,16263,14474,1789,953,953,0,1736,1736,0,33022,25694,7328,5161,4850,311,1221,1221,0,646,646,0,8592,8592,0,1173,1173,0,3755,3526,229,347,347,0,3011,2872,139,17286,17286,0,563,563,0,3524,3274,250,58,58,0,2286,2286,0,1725,1703,22,418,414,4,68,68,0,10/22/2020
68,68,0,2805,2633,172,1751,1599,152,5854,5567,287,17027,17027,0,2066,2066,0,4567,3666,901,642,642,0,670,589,81,16308,16308,0,7704,7488,216,189,189,0,1584,1584,0,535,492,43,9605,9345,260,4023,3790,233,952,952,0,1363,1346,17,5790,5584,206,9780,9559,221,4058,3912,146,146,145,1,7418,7086,332,2322,2269,53,2641,2641,0,3223,2919,304,275,275,0,4032,3981,51,328,323,5,565,565,0,469,469,0,16245,14456,1789,950,950,0,1732,1732,0,33005,25679,7326,5149,4839,310,1210,1210,0,635,635,0,8562,8562,0,1169,1169,0,3708,3487,221,333,333,0,2970,2834,136,17201,17201,0,557,557,0,3515,3266,249,58,58,0,2282,2282,0,1702,1681,21,413,409,4,61,61,0,10/21/2020
67,67,0,2805,2633,172,1728,1576,152,5837,5550,287,16992,16992,0,2060,2060,0,4559,3658,901,642,642,0,668,587,81,16308,16308,0,7674,7476,198,187,187,0,1555,1555,0,531,488,43,9537,9277,260,4008,3775,233,872,872,0,1342,1326,16,5772,5572,200,9758,9537,221,4050,3904,146,146,145,1,7383,7053,330,2288,2235,53,2615,2615,0,3202,2903,299,252,252,0,3992,3941,51,315,310,5,554,554,0,468,468,0,16227,14438,1789,942,942,0,1727,1727,0,32998,25672,7326,5083,4775,308,1191,1191,0,633,633,0,8533,8533,0,1164,1164,0,3696,3475,221,330,330,0,2952,2817,135,17087,17087,0,551,551,0,3485,3236,249,58,58,0,2258,2258,0,1652,1633,19,408,404,4,61,61,0,10/20/2020
67,67,0,2789,2621,168,1714,1562,152,5830,5544,286,16970,16970,0,2051,2051,0,4554,3652,902,641,641,0,666,585,81,16222,16222,0,7657,7477,180,187,187,0,1538,1538,0,528,486,42,9496,9236,260,3960,3727,233,872,872,0,1326,1310,16,5766,5566,200,9753,9532,221,4041,3895,146,146,145,1,7363,7031,332,2282,2229,53,2590,2590,0,3171,2879,292,241,241,0,3939,3892,47,310,305,5,548,548,0,468,468,0,16214,14425,1789,935,935,0,1712,1712,0,32990,25659,7331,5075,4767,308,1173,1173,0,628,628,0,8500,8500,0,1159,1159,0,3661,3449,212,323,323,0,2922,2789,133,17022,17022,0,546,546,0,3457,3209,248,58,58,0,2239,2239,0,1617,1600,17,399,395,4,57,57,0,10/19/2020
